epoch,lr,train loss,train acc,test loss,test acc
0,0.1,3.9816833331034736,8.178,3.932345995536217,11.39
1,0.1,3.3767313327544777,17.846,3.2343286856626854,20.92
2,0.05,2.7533314576515786,29.464,2.7165149542001576,31.02
3,0.1,2.633832773184165,32.032,2.5518320432076087,35.0
4,0.08535533905932738,2.263481471783076,39.628,2.2883650079751625,39.76
5,0.05,1.8802450999235496,48.506,1.9115508137605128,48.15
6,0.014644660940672627,1.5041591583154141,57.6,1.611282923282721,55.8
7,0.1,2.0123101488137856,45.144,2.1805293682294016,44.57
8,0.09619397662556434,1.8244096811001118,49.792,1.99695666325398,46.97
9,0.08535533905932738,1.6501632008797082,54.028,1.9621613316046886,48.67
10,0.0691341716182545,1.462230051175142,58.766,1.6582801724091554,54.58
11,0.05,1.2621084618262755,63.774,1.620726655691098,57.06
12,0.030865828381745515,1.055168234843474,69.378,1.348825107782315,61.98
13,0.014644660940672627,0.8385541314497972,75.388,1.1584825630371387,67.33
14,0.0038060233744356634,0.6702145152367078,80.308,1.0749393846744146,69.64
15,0.1,1.5966783897999006,55.234,1.7955962939140124,52.68
16,0.09903926402016153,1.4951330738189892,57.84,1.7735578891558526,53.65
17,0.09619397662556434,1.4112476969376588,60.248,1.706825315952301,54.99
18,0.09157348061512727,1.3310467828542758,62.246,1.6659382688693511,54.78
19,0.08535533905932738,1.2682750197557302,63.736,1.6001779116117036,57.38
20,0.07777851165098011,1.1937426134561882,65.616,1.4287192592254052,60.7
21,0.0691341716182545,1.0951369953461183,68.236,1.4990705740757477,60.34
22,0.059754516100806426,1.0096137366233728,70.71,1.3641159480962999,63.1
23,0.05,0.9049004687712743,73.204,1.3543602113540356,63.11
24,0.04024548389919359,0.790348859780874,76.58,1.1791181472631602,67.15
25,0.030865828381745515,0.6670183679996393,79.896,1.1513705895497248,68.56
26,0.022221488349019904,0.533201575355652,84.128,1.0982059034017415,69.94
27,0.014644660940672627,0.40960796842208275,87.914,1.0397159862212646,72.2
28,0.008426519384872733,0.3060934061041245,91.218,1.0136392674384973,73.41
29,0.0038060233744356634,0.231261529506017,93.652,0.9946784499364022,74.06
30,0.0009607359798384785,0.19520706585966624,95.044,0.9910159248572129,74.35
31,0.1,1.4722763770665879,58.636,1.696585673552293,54.86
32,0.09975923633360985,1.3058263699213664,62.926,1.5605015494884589,57.22
33,0.09903926402016153,1.2601458150606888,64.054,1.5163523692351122,58.54
34,0.09784701678661045,1.2127027497841762,65.054,1.5720249185195336,58.62
35,0.09619397662556434,1.1901246145749704,65.914,1.4832668136327694,60.42
36,0.09409606321741776,1.1571608170484886,66.778,1.6469632738675826,57.11
37,0.09157348061512727,1.1264752174035098,67.498,1.4702506707264826,60.39
38,0.08865052266813685,1.1059466837308345,68.13,1.5429576024031029,58.42
39,0.08535533905932738,1.0698637075913258,69.106,1.408199925453235,60.63
40,0.08171966420818227,1.0279981240248068,69.982,1.3896640371053646,62.95
41,0.07777851165098011,0.9850028085402953,71.456,1.3078651206615644,64.39
42,0.0735698368412999,0.943513784194604,72.402,1.272308036302909,65.02
43,0.0691341716182545,0.8976696815246191,73.54,1.397888911076081,63.8
44,0.06451423386272312,0.8580633955888259,74.748,1.289045485166403,64.85
45,0.059754516100806426,0.8097016407129092,75.948,1.2787240995810583,65.52
46,0.054900857016478045,0.7662085249637947,77.024,1.2399364098524437,66.94
47,0.05,0.7044975319733986,79.108,1.3144855682666485,66.04
48,0.04509914298352197,0.6529299130042394,80.54,1.1277572696025555,68.84
49,0.04024548389919359,0.5836597505288247,82.552,1.137719683922254,69.79
50,0.03548576613727689,0.5189849809194222,84.464,1.0788433184990516,71.43
51,0.030865828381745515,0.4502108880342581,86.458,1.103447655072579,70.64
52,0.026430163158700115,0.37368342670110555,88.98,1.1395247479279835,71.15
53,0.022221488349019904,0.3050839378283574,91.098,1.0456031973545368,73.33
54,0.01828033579181773,0.2365670763147183,93.298,1.0415175816951654,73.67
55,0.014644660940672627,0.17541364807731066,95.258,1.0152915303523724,74.35
56,0.011349477331863152,0.1275014586460132,96.866,1.0236503527714655,74.94
57,0.008426519384872733,0.09485992691837825,97.832,1.0003514840052679,74.92
58,0.005903936782582254,0.07158063168709095,98.558,0.9771828873035235,75.83
59,0.0038060233744356634,0.05502970259732161,99.074,0.9846660303763854,76.22
60,0.002152983213389559,0.046742929570758956,99.288,0.9878586821067028,76.19
61,0.0009607359798384785,0.043476719433107436,99.4,0.9909617144327897,76.14
62,0.00024076366639015913,0.04113795752517688,99.49,0.9847356967436962,76.0
63,0.1,1.561518151905292,56.956,1.848132054011027,53.57
64,0.09993977281025862,1.2720559759017749,63.678,1.6993881540420728,58.31
65,0.09975923633360985,1.1793417543937,66.34,1.5041359678292885,59.88
66,0.09945882549823906,1.1433907125240717,67.074,1.6205328015180736,57.8
67,0.09903926402016153,1.1156523464581904,68.032,1.5254054237634709,60.84
68,0.0985015626597272,1.1061745310441042,68.2,1.4199309272643847,61.73
69,0.09784701678661045,1.0912992857969723,68.634,1.5029580012345924,61.24
70,0.09707720325915103,1.0793538387005146,69.0,1.4446308658673213,60.52
71,0.09619397662556434,1.0533461243678361,69.754,1.5539662471184363,60.35
72,0.09519946465617218,1.0501792022815117,69.682,1.4723967940379412,61.19
73,0.09409606321741776,1.0477533112733792,69.852,1.369977403909732,63.02
74,0.0928864305000136,1.0353672261421496,70.15,1.4188927381466596,61.41
75,0.09157348061512727,1.0208552594368274,70.58,1.5488031414838939,60.67
76,0.09016037657403225,1.002676045283293,70.908,1.4033704973184145,63.4
77,0.08865052266813685,0.9868208535206624,71.164,1.308998031493945,63.91
78,0.08704755626774796,0.9751068870226542,71.574,1.497490332676814,62.19
79,0.08535533905932738,0.9566241588347998,72.068,1.3510072514032707,63.3
80,0.08357794774235093,0.9349601977910751,72.798,1.3288751145203908,64.59
81,0.08171966420818227,0.9221200962861379,73.246,1.405097871254652,64.38
82,0.07978496522462168,0.9006088053568816,73.71,1.3692191686385717,63.84
83,0.07777851165098011,0.8924165458251269,73.854,1.282428306646836,65.12
84,0.07570513720966109,0.8691648605542305,74.454,1.2988769641289344,65.28
85,0.0735698368412999,0.8512894112330217,75.186,1.3000781062321785,65.3
86,0.07137775467151411,0.8260815842029375,75.844,1.2956358033877153,65.58
87,0.0691341716182545,0.8022969661614834,76.502,1.22089776243919,66.69
88,0.066844492669611,0.7844022517020885,77.048,1.2658628393442204,65.98
89,0.06451423386272312,0.7590640164338626,77.666,1.3206630364442482,65.77
90,0.06214900899516321,0.7243052900601656,78.41,1.2479760967768156,66.28
91,0.059754516100806426,0.7149290273586909,78.686,1.2190006627486303,67.5
92,0.05733652372276809,0.6896203769323154,79.434,1.212346497254494,67.22
93,0.054900857016478045,0.6558466243438231,80.51,1.213594296039679,68.31
94,0.052453383716370906,0.6349755054100966,81.094,1.1667549495513623,69.14
95,0.05,0.5989198991121389,82.086,1.149644857033705,69.45
96,0.047546616283629106,0.5726385082954015,82.946,1.0998158355553944,70.42
97,0.04509914298352197,0.5335437573683568,83.842,1.2386280917204344,68.8
98,0.04266347627723192,0.5081712220723812,84.692,1.1503193057500398,69.54
99,0.04024548389919359,0.46852509899017136,85.918,1.1699043221962757,69.42
100,0.03785099100483681,0.44421547651290894,86.612,1.1265399287908504,70.99
101,0.03548576613727689,0.3974898072007375,88.13,1.1147831762448335,71.21
102,0.033155507330389,0.3756870930393537,88.746,1.1157809373659966,71.7
103,0.030865828381745515,0.32888071972590227,90.202,1.1210140616465838,70.98
104,0.02862224532848591,0.2940802595554254,91.494,1.0948647956053417,72.09
105,0.026430163158700115,0.27458578101717507,91.938,1.1171645529759235,72.5
106,0.02429486279033892,0.2326410172268366,93.398,1.099358359972636,72.99
107,0.022221488349019904,0.18535323395178868,94.848,1.0836482773988674,73.26
108,0.020215034775378334,0.16219961222929832,95.64,1.038889806240033,74.43
109,0.01828033579181773,0.13180918882672604,96.588,1.0425614462449,74.92
110,0.01642205225764908,0.10419838710282094,97.474,1.023878193818606,75.07
111,0.014644660940672627,0.08561506814395006,98.072,1.0089704990386963,75.4
112,0.012952443732252057,0.06174443849386313,98.826,0.9865300116630701,75.67
113,0.011349477331863152,0.04696117863059044,99.182,1.0064251315899384,76.12
114,0.00983962342596776,0.03839485919437347,99.442,0.9573284991276569,77.07
115,0.008426519384872733,0.029891503332421566,99.632,0.956589895945329,76.93
116,0.0071135694999864,0.026131826388434722,99.706,0.9462235348346906,77.09
117,0.005903936782582254,0.02334934075912222,99.758,0.9424784962947552,77.37
118,0.004800535343827833,0.020139985781115217,99.844,0.944555000616954,77.27
119,0.0038060233744356634,0.019068476028788167,99.844,0.9377830020892315,77.57
120,0.0029227967408489656,0.01792447119234846,99.876,0.9400809705257416,77.46
121,0.002152983213389559,0.01672184156994216,99.896,0.9354583017337017,77.56
122,0.0014984373402728013,0.016559029835013624,99.9,0.9394265780082116,77.47
123,0.0009607359798384785,0.016032218262075612,99.898,0.9375172142799084,77.49
124,0.0005411745017609493,0.015183268624763841,99.942,0.9395221425936773,77.37
125,0.00024076366639015913,0.01554194950641921,99.928,0.9377571306167505,77.5
126,6.022718974137975e-05,0.015313340884705002,99.932,0.9356185205471821,77.42
127,0.1,2.04762003695449,46.674,1.7326855216270838,52.42
128,0.09998494093481021,1.4041094241998135,60.696,1.6024771302174299,59.07
129,0.09993977281025862,1.2424968181512295,64.974,1.5185408194859822,59.48
130,0.09986452283393452,1.1759430439044267,66.76,1.480716503583468,61.3
131,0.09975923633360985,1.1338132580121358,67.37,1.523643820713728,59.76
132,0.0996239767299355,1.0976097661715287,68.452,1.423646031281887,60.68
133,0.09945882549823906,1.0884044537177453,68.854,1.4554806428077893,61.28
134,0.09926388211944706,1.0653744015938196,69.324,1.412557221375979,62.05
135,0.09903926402016153,1.0746038232094202,68.894,1.496600935092339,60.84
136,0.09878510650192643,1.0554166702123788,69.58,1.3766503914808617,62.91
137,0.0985015626597272,1.045729942810841,69.744,1.4577992054132314,61.29
138,0.098188803289772,1.0337718529578968,70.208,1.476111528200981,61.74
139,0.09784701678661045,1.0280259531277878,70.142,1.374234091777068,62.87
140,0.09747640902965184,1.0308037360509237,70.376,1.3990149284020448,62.16
141,0.09707720325915103,1.0221901156963447,70.608,1.446421470397558,61.29
142,0.09664963994173695,1.007655059527128,70.692,1.3853576550116906,63.06
143,0.09619397662556434,1.0101073254377415,70.788,1.413477165576739,61.74
144,0.09571048778517655,1.0064770900286162,70.982,1.4570929163541548,61.1
145,0.09519946465617218,1.005869268759703,70.846,1.3483334603982093,64.18
146,0.09466121505977576,0.9846397823248154,71.176,1.4209149961288159,62.87
147,0.09409606321741776,0.9857993708207057,71.45,1.3999583308513348,62.32
148,0.09350434955543557,0.9798009042556469,71.602,1.3873999302203839,62.54
149,0.0928864305000136,0.9830453588412358,71.552,1.3140907333447382,64.45
150,0.09224267826248536,0.9712515864616785,71.758,1.4230077075652587,61.75
151,0.09157348061512727,0.9554142119028629,72.33,1.2854097584883373,64.32
152,0.09087924065757919,0.9494753240010677,72.576,1.3954577797498458,63.59
153,0.09016037657403225,0.9398382909787006,72.706,1.331527521977058,64.05
154,0.08941732138133032,0.9467313466927945,72.52,1.3246987851766439,64.33
155,0.08865052266813685,0.9347329043425047,72.926,1.343659031085479,64.83
156,0.08786044232532424,0.9235967636108399,73.178,1.394271989663442,63.0
157,0.08704755626774796,0.9207917616917537,73.238,1.3875410319902959,63.98
158,0.08621235414757336,0.9076376182910724,73.666,1.405460074926034,63.83
159,0.08535533905932738,0.8971729789024744,73.802,1.2899683927878356,65.06
160,0.08447702723685335,0.896005196754749,73.712,1.4132821284807646,62.07
161,0.08357794774235093,0.8893143120484475,74.006,1.3853906652866266,62.92
162,0.08265864214768884,0.8799429703981448,74.314,1.208980639011432,66.88
163,0.08171966420818227,0.875625247374559,74.486,1.3333355685075123,63.94
164,0.08076157952903135,0.860011613368988,74.63,1.2876831973210359,66.58
165,0.07978496522462168,0.8571258084896284,75.188,1.2547222926066472,66.36
166,0.07879040957089228,0.8393346919463232,75.35,1.3156159122784932,64.66
167,0.07777851165098011,0.8314148825712693,75.66,1.261861542860667,65.97
168,0.07674988099435487,0.812182302505542,76.11,1.2973740437091925,65.02
169,0.07570513720966109,0.8261060694853465,75.802,1.2712410398018665,66.03
170,0.07464490961148922,0.8073281344694969,76.422,1.2932561016999757,66.07
171,0.0735698368412999,0.7976571515584603,76.524,1.2887786871347673,65.24
172,0.07248056648273034,0.7854527335900526,76.82,1.2476273385378032,66.5
173,0.07137775467151411,0.7654972445506316,77.352,1.2574010414954944,66.72
174,0.0702620657002495,0.7678057322135339,77.37,1.2996917985952818,66.18
175,0.0691341716182545,0.7506650035197918,77.76,1.3106968326446338,65.46
176,0.06799475182674941,0.7301567381009078,78.486,1.1899796006007073,66.98
177,0.066844492669611,0.7271181568885461,78.444,1.2755273848007886,66.81
178,0.06568408701994459,0.7208185840875675,78.646,1.2286930244702559,67.91
179,0.06451423386272312,0.7072325046245869,78.946,1.2681920604828076,66.74
180,0.06333563787374492,0.6967611526831602,79.126,1.2130881815384595,67.84
181,0.06214900899516321,0.6834846336107988,79.418,1.2543113086468134,66.78
182,0.06095506200784349,0.6598848886978932,80.242,1.257332716232691,67.71
183,0.059754516100806426,0.6553295480899322,80.53,1.1839424241811802,68.12
184,0.058548094438015064,0.643191467034511,80.888,1.233941567249787,67.6
185,0.05733652372276809,0.6248956012420165,81.518,1.2830022863852673,66.13
186,0.05612053375996082,0.6203429442949784,81.576,1.2026314284556952,67.23
187,0.054900857016478045,0.598236321638792,81.884,1.2132819103888977,68.43
188,0.053678228179983384,0.5777654666931201,82.764,1.3127465339807363,66.66
189,0.052453383716370906,0.5671420011000755,82.93,1.2068017705892906,67.66
190,0.051227061426145616,0.553963043827277,83.454,1.176225592692693,69.2
191,0.05,0.5407991913648752,83.772,1.2150106995533674,69.31
192,0.048772938573854396,0.5241778655694082,84.338,1.1755959712542021,68.13
193,0.047546616283629106,0.5235859447564835,84.352,1.1614630268170283,69.41
194,0.046321771820016636,0.498603317523614,84.984,1.1588016282289455,69.97
195,0.04509914298352197,0.476413681721076,85.702,1.187280719861006,68.85
196,0.043879466240039196,0.47050921748846003,85.926,1.2026444130983107,69.08
197,0.04266347627723192,0.4460406202154282,86.542,1.29613304291016,67.63
198,0.04145190556198494,0.43602704482200816,86.998,1.1753194064666064,69.05
199,0.04024548389919359,0.4236295397847127,87.468,1.153212730701153,70.42
